Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 13:43:17:520,0,-3.00545,-11.8695,62.7167,Q,Q
2023-03-15 13:43:17:528,0,-3.07638,-11.7503,62.7247,Q,Q
2023-03-15 13:43:17:538,0,-3.14806,-11.6455,62.7309,Q,Q
2023-03-15 13:43:17:549,0,-3.22701,-11.5554,62.7373,Q,Q
2023-03-15 13:43:17:559,0,-3.30938,-11.4793,62.7527,Q,Q
2023-03-15 13:43:17:569,0,-3.39523,-11.4122,62.7715,Q,Q
2023-03-15 13:43:17:579,0,-3.47964,-11.3584,62.8073,Q,Q
2023-03-15 13:43:17:589,0,-3.56315,-11.3172,62.8641,Q,Q
2023-03-15 13:43:17:599,0,-3.65327,-11.286,62.9323,Q,Q
2023-03-15 13:43:17:609,0,-3.74311,-11.2588,63.0086,Q,Q
2023-03-15 13:43:17:618,0,-3.82145,-11.2216,63.0823,Q,Q
2023-03-15 13:43:17:629,0,-3.89353,-11.1644,63.1558,Q,Q
2023-03-15 13:43:17:639,0,-3.96511,-11.0929,63.2321,Q,Q
2023-03-15 13:43:17:649,0,-4.03816,-11.0008,63.3092,Q,Q
2023-03-15 13:43:17:659,0,-4.11084,-10.8903,63.3826,Q,Q
2023-03-15 13:43:17:669,0,-4.18222,-10.7614,63.4494,Q,Q
2023-03-15 13:43:17:679,0,-4.24974,-10.6175,63.5084,Q,Q
2023-03-15 13:43:17:689,0,-4.30067,-10.4587,63.5545,Q,Q
2023-03-15 13:43:17:699,0,-4.32964,-10.2887,63.5817,Q,Q
2023-03-15 13:43:17:709,0,-4.32758,-10.1046,63.5825,Q,Q
2023-03-15 13:43:17:719,0,-4.29761,-9.91072,63.5602,Q,Q
2023-03-15 13:43:17:729,0,-4.24027,-9.70624,63.5252,Q,Q
2023-03-15 13:43:17:739,0,-4.17086,-9.49526,63.4831,Q,Q
2023-03-15 13:43:17:749,0,-4.10338,-9.289,63.4435,Q,Q
2023-03-15 13:43:17:759,0,-4.04858,-9.08935,63.4135,Q,Q
2023-03-15 13:43:17:769,0,-4.01118,-8.89902,63.3976,Q,Q
2023-03-15 13:43:17:779,0,-3.98834,-8.71104,63.3956,Q,Q
2023-03-15 13:43:17:789,0,-3.97543,-8.53575,63.3997,Q,Q
2023-03-15 13:43:17:799,0,-3.96967,-8.36664,63.403,Q,Q
2023-03-15 13:43:17:809,0,-3.96411,-8.20209,63.407,Q,Q
2023-03-15 13:43:17:819,0,-3.96019,-8.05115,63.4156,Q,Q
2023-03-15 13:43:17:829,0,-3.96697,-7.91818,63.4326,Q,Q
2023-03-15 13:43:17:839,0,-3.98984,-7.8007,63.4522,Q,Q
2023-03-15 13:43:17:849,0,-4.01874,-7.69627,63.472,Q,Q
2023-03-15 13:43:17:859,0,-4.05638,-7.60108,63.4905,Q,Q
2023-03-15 13:43:17:869,0,-4.09332,-7.52443,63.5194,Q,Q
2023-03-15 13:43:17:879,0,-4.12798,-7.46335,63.5634,Q,Q
2023-03-15 13:43:17:889,0,-4.15366,-7.42416,63.6165,Q,Q
2023-03-15 13:43:17:899,0,-4.17163,-7.40038,63.6727,Q,Q
2023-03-15 13:43:17:909,0,-4.17975,-7.38142,63.7257,Q,Q
2023-03-15 13:43:17:919,0,-4.1786,-7.37217,63.7814,Q,Q
2023-03-15 13:43:17:929,0,-4.16956,-7.37385,63.8418,Q,Q
2023-03-15 13:43:17:939,0,-4.15921,-7.38761,63.9102,Q,Q
2023-03-15 13:43:17:949,0,-4.13965,-7.41464,63.9853,Q,Q
2023-03-15 13:43:17:959,0,-4.11116,-7.45221,64.0646,Q,Q
2023-03-15 13:43:17:969,0,-4.07623,-7.49544,64.1474,Q,Q
2023-03-15 13:43:17:979,0,-4.02787,-7.54596,64.2347,Q,Q
2023-03-15 13:43:17:989,0,-3.9763,-7.59994,64.3264,Q,Q
2023-03-15 13:43:17:999,0,-3.92866,-7.66669,64.4335,Q,Q
2023-03-15 13:43:18:9,0,-3.89777,-7.74416,64.5629,Q,Q
2023-03-15 13:43:18:19,0,-3.90041,-7.83109,64.7126,Q,Q
2023-03-15 13:43:18:29,0,-3.9192,-7.93023,64.8784,Q,Q
2023-03-15 13:43:18:39,0,-3.95037,-8.04311,65.0432,Q,Q
2023-03-15 13:43:18:49,0,-3.97705,-8.17452,65.2095,Q,Q
2023-03-15 13:43:18:59,0,-3.98799,-8.32473,65.3787,Q,Q
2023-03-15 13:43:18:69,0,-3.96803,-8.50111,65.5582,Q,Q
2023-03-15 13:43:18:79,0,-3.91528,-8.70747,65.7395,Q,Q
2023-03-15 13:43:18:89,0,-3.82309,-8.93276,65.9217,Q,Q
2023-03-15 13:43:18:99,0,-3.70747,-9.16704,66.0932,Q,Q
2023-03-15 13:43:18:108,0,-3.58101,-9.40373,66.2542,Q,Q
2023-03-15 13:43:18:118,0,-3.4446,-9.64094,66.397,Q,Q
2023-03-15 13:43:18:128,0,-3.309,-9.87279,66.5198,Q,Q
