Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 20:34:59:531,0,-54.586,2.19921,147.916,Q,Q
2023-03-15 20:34:59:540,0,-54.5825,2.2003,147.919,Q,Q
2023-03-15 20:34:59:551,0,-54.5813,2.1994,147.922,Q,Q
2023-03-15 20:34:59:561,0,-54.5809,2.20095,147.924,Q,Q
2023-03-15 20:34:59:571,0,-54.5822,2.20091,147.923,Q,Q
2023-03-15 20:34:59:581,0,-54.582,2.20212,147.921,Q,Q
2023-03-15 20:34:59:591,0,-54.5801,2.19952,147.923,Q,Q
2023-03-15 20:34:59:601,0,-54.5818,2.20105,147.922,Q,Q
2023-03-15 20:34:59:612,0,-54.5821,2.20248,147.921,Q,Q
2023-03-15 20:34:59:622,0,-54.5825,2.20469,147.92,Q,Q
2023-03-15 20:34:59:632,0,-54.5811,2.20469,147.919,Q,Q
2023-03-15 20:34:59:642,0,-54.5812,2.20392,147.922,Q,Q
2023-03-15 20:34:59:652,0,-54.5823,2.20551,147.924,Q,Q
2023-03-15 20:34:59:662,0,-54.5815,2.20475,147.924,Q,Q
2023-03-15 20:34:59:672,0,-54.5824,2.20395,147.923,Q,Q
2023-03-15 20:34:59:682,0,-54.582,2.20589,147.922,Q,Q
2023-03-15 20:34:59:693,0,-54.5808,2.20654,147.92,Q,Q
2023-03-15 20:34:59:703,0,-54.5779,2.20723,147.922,Q,Q
2023-03-15 20:34:59:713,0,-54.5766,2.20612,147.92,Q,Q
2023-03-15 20:34:59:723,0,-54.5793,2.20471,147.92,Q,Q
2023-03-15 20:34:59:733,0,-54.578,2.20591,147.922,Q,Q
2023-03-15 20:34:59:743,0,-54.5769,2.20569,147.924,Q,Q
2023-03-15 20:34:59:753,0,-54.5766,2.20865,147.924,Q,Q
2023-03-15 20:34:59:763,0,-54.5769,2.20917,147.925,Q,Q
2023-03-15 20:34:59:773,0,-54.5772,2.20738,147.922,Q,Q
2023-03-15 20:34:59:783,0,-54.5741,2.2032,147.921,Q,Q
2023-03-15 20:34:59:794,0,-54.5715,2.20231,147.921,Q,Q
2023-03-15 20:34:59:804,0,-54.5731,2.20191,147.924,Q,Q
2023-03-15 20:34:59:814,0,-54.5722,2.20283,147.925,Q,Q
2023-03-15 20:34:59:824,0,-54.5701,2.20188,147.925,Q,Q
2023-03-15 20:34:59:834,0,-54.5672,2.20239,147.928,Q,Q
2023-03-15 20:34:59:844,0,-54.5672,2.20131,147.928,Q,Q
2023-03-15 20:34:59:854,0,-54.5676,2.20101,147.927,Q,Q
2023-03-15 20:34:59:864,0,-54.5675,2.20341,147.925,Q,Q
2023-03-15 20:34:59:875,0,-54.568,2.20468,147.923,Q,Q
2023-03-15 20:34:59:885,0,-54.5676,2.20621,147.922,Q,Q
2023-03-15 20:34:59:895,0,-54.567,2.20742,147.924,Q,Q
2023-03-15 20:34:59:905,0,-54.5668,2.20735,147.925,Q,Q
2023-03-15 20:34:59:915,0,-54.5632,2.20706,147.925,Q,Q
2023-03-15 20:34:59:925,0,-54.5626,2.20745,147.925,Q,Q
2023-03-15 20:34:59:935,0,-54.5596,2.20671,147.926,Q,Q
2023-03-15 20:34:59:945,0,-54.558,2.20492,147.925,Q,Q
2023-03-15 20:34:59:955,0,-54.5594,2.2033,147.928,Q,Q
2023-03-15 20:34:59:966,0,-54.5571,2.20235,147.927,Q,Q
2023-03-15 20:34:59:976,0,-54.5559,2.20037,147.927,Q,Q
2023-03-15 20:34:59:986,0,-54.556,2.19995,147.927,Q,Q
2023-03-15 20:34:59:996,0,-54.5555,2.19852,147.928,Q,Q
2023-03-15 20:35:00:6,0,-54.553,2.20005,147.927,Q,Q
2023-03-15 20:35:00:16,0,-54.5517,2.1992,147.928,Q,Q
2023-03-15 20:35:00:26,0,-54.5522,2.1986,147.933,Q,Q
2023-03-15 20:35:00:36,0,-54.5519,2.19986,147.932,Q,Q
2023-03-15 20:35:00:46,0,-54.5536,2.20137,147.93,Q,Q
2023-03-15 20:35:00:56,0,-54.5508,2.20125,147.932,Q,Q
2023-03-15 20:35:00:67,0,-54.5508,2.19979,147.934,Q,Q
2023-03-15 20:35:00:77,0,-54.5526,2.20076,147.933,Q,Q
2023-03-15 20:35:00:87,0,-54.5505,2.20315,147.935,Q,Q
2023-03-15 20:35:00:97,0,-54.5485,2.20421,147.936,Q,Q
2023-03-15 20:35:00:107,0,-54.549,2.20377,147.936,Q,Q
2023-03-15 20:35:00:117,0,-54.549,2.20437,147.938,Q,Q
2023-03-15 20:35:00:127,0,-54.5498,2.20454,147.938,Q,Q
2023-03-15 20:35:00:137,0,-54.5507,2.20167,147.939,Q,Q
2023-03-15 20:35:00:147,0,-54.5511,2.2011,147.938,Q,Q
2023-03-15 20:35:00:158,0,-54.5497,2.20247,147.938,Q,Q
2023-03-15 20:35:00:167,0,-54.5468,2.2021,147.938,Q,Q
2023-03-15 20:35:00:178,0,-54.5451,2.20073,147.939,Q,Q
2023-03-15 20:35:00:188,0,-54.5452,2.20202,147.939,Q,Q
2023-03-15 20:35:00:198,0,-54.5425,2.20315,147.94,Q,Q
2023-03-15 20:35:00:208,0,-54.5417,2.20172,147.94,Q,Q
2023-03-15 20:35:00:218,0,-54.5383,2.20546,147.937,Q,Q
2023-03-15 20:35:00:228,0,-54.5362,2.20596,147.937,Q,Q
2023-03-15 20:35:00:238,0,-54.5348,2.2044,147.937,Q,Q
2023-03-15 20:35:00:248,0,-54.5357,2.20345,147.936,Q,Q
2023-03-15 20:35:00:258,0,-54.5368,2.20262,147.934,Q,Q
2023-03-15 20:35:00:268,0,-54.5359,2.20759,147.935,Q,Q
2023-03-15 20:35:00:279,0,-54.5337,2.20654,147.935,Q,Q
2023-03-15 20:35:00:289,0,-54.5342,2.20548,147.938,Q,Q
2023-03-15 20:35:00:299,0,-54.5332,2.20553,147.938,Q,Q
2023-03-15 20:35:00:309,0,-54.5358,2.20261,147.939,Q,Q
2023-03-15 20:35:00:319,0,-54.5377,2.20307,147.936,Q,Q
2023-03-15 20:35:00:329,0,-54.5391,2.2048,147.936,Q,Q
2023-03-15 20:35:00:339,0,-54.5395,2.20517,147.937,Q,Q
2023-03-15 20:35:00:349,0,-54.5384,2.20521,147.938,Q,Q
2023-03-15 20:35:00:359,0,-54.5361,2.20485,147.94,Q,Q
2023-03-15 20:35:00:369,0,-54.5357,2.20454,147.94,Q,Q
2023-03-15 20:35:00:379,0,-54.5346,2.20378,147.942,Q,Q
2023-03-15 20:35:00:389,0,-54.5333,2.20407,147.941,Q,Q
2023-03-15 20:35:00:400,0,-54.5325,2.20308,147.943,Q,Q
2023-03-15 20:35:00:410,0,-54.5324,2.20517,147.939,Q,Q
2023-03-15 20:35:00:420,0,-54.5308,2.20764,147.94,Q,Q
2023-03-15 20:35:00:430,0,-54.5297,2.20668,147.94,Q,Q
2023-03-15 20:35:00:440,0,-54.529,2.2059,147.94,Q,Q
2023-03-15 20:35:00:450,0,-54.5281,2.20659,147.942,Q,Q
2023-03-15 20:35:00:460,0,-54.5256,2.20776,147.944,Q,Q
2023-03-15 20:35:00:470,0,-54.5274,2.20802,147.946,Q,Q
2023-03-15 20:35:00:480,0,-54.5238,2.20712,147.945,Q,Q
2023-03-15 20:35:00:490,0,-54.5267,2.20872,147.944,Q,Q
2023-03-15 20:35:00:500,0,-54.5264,2.20924,147.945,Q,Q
2023-03-15 20:35:00:511,0,-54.5247,2.20904,147.943,Q,Q
2023-03-15 20:35:00:521,0,-54.5243,2.20977,147.941,Q,Q
2023-03-15 20:35:00:531,0,-54.5273,2.21029,147.939,Q,Q
2023-03-15 20:35:00:541,0,-54.5288,2.21359,147.94,Q,Q
2023-03-15 20:35:00:551,0,-54.53,2.21564,147.939,Q,Q
2023-03-15 20:35:00:561,0,-54.5294,2.21767,147.938,Q,Q
2023-03-15 20:35:00:571,0,-54.5295,2.21872,147.939,Q,Q
2023-03-15 20:35:00:581,0,-54.5322,2.2194,147.94,Q,Q
2023-03-15 20:35:00:592,0,-54.5335,2.21837,147.94,Q,Q
2023-03-15 20:35:00:602,0,-54.5333,2.22005,147.94,Q,Q
2023-03-15 20:35:00:612,0,-54.5354,2.22108,147.939,Q,Q
2023-03-15 20:35:00:622,0,-54.5352,2.21962,147.937,Q,Q
2023-03-15 20:35:00:632,0,-54.5354,2.21917,147.941,Q,Q
2023-03-15 20:35:00:642,0,-54.5352,2.2202,147.943,Q,Q
2023-03-15 20:35:00:652,0,-54.5336,2.21905,147.942,Q,Q
2023-03-15 20:35:00:662,0,-54.5334,2.2199,147.945,Q,Q
2023-03-15 20:35:00:672,0,-54.5314,2.2196,147.947,Q,Q
2023-03-15 20:35:00:683,0,-54.5324,2.22191,147.947,Q,Q
2023-03-15 20:35:00:692,0,-54.5338,2.22061,147.947,Q,Q
2023-03-15 20:35:00:703,0,-54.5351,2.22119,147.946,Q,Q
2023-03-15 20:35:00:713,0,-54.5332,2.22104,147.945,Q,Q
2023-03-15 20:35:00:723,0,-54.5322,2.2228,147.946,Q,Q
2023-03-15 20:35:00:733,0,-54.532,2.22592,147.946,Q,Q
2023-03-15 20:35:00:743,0,-54.5308,2.22522,147.946,Q,Q
2023-03-15 20:35:00:753,0,-54.5289,2.22468,147.948,Q,Q
2023-03-15 20:35:00:763,0,-54.5261,2.22299,147.948,Q,Q
2023-03-15 20:35:00:773,0,-54.5279,2.22317,147.944,Q,Q
2023-03-15 20:35:00:783,0,-54.5283,2.2222,147.945,Q,Q
2023-03-15 20:35:00:793,0,-54.5285,2.22268,147.945,Q,Q
2023-03-15 20:35:00:803,0,-54.5298,2.22348,147.944,Q,Q
2023-03-15 20:35:00:814,0,-54.5284,2.22138,147.942,Q,Q
2023-03-15 20:35:00:824,0,-54.5263,2.21983,147.941,Q,Q
2023-03-15 20:35:00:834,0,-54.5244,2.21808,147.942,Q,Q
2023-03-15 20:35:00:844,0,-54.5243,2.21866,147.942,Q,Q
2023-03-15 20:35:00:854,0,-54.5274,2.21948,147.942,Q,Q
2023-03-15 20:35:00:864,0,-54.5313,2.21883,147.941,Q,Q
2023-03-15 20:35:00:874,0,-54.5305,2.2181,147.939,Q,Q
