Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta,voice_type,voice_length
2023-03-15 21:09:02:936,0,-54.2389,2.21179,134.408,Q,Q
2023-03-15 21:09:02:945,0,-54.2397,2.21165,134.406,Q,Q
2023-03-15 21:09:02:955,0,-54.2399,2.21256,134.404,Q,Q
2023-03-15 21:09:02:965,0,-54.2388,2.21231,134.405,Q,Q
2023-03-15 21:09:02:975,0,-54.2393,2.21127,134.402,Q,Q
2023-03-15 21:09:02:985,0,-54.241,2.21152,134.403,Q,Q
2023-03-15 21:09:02:995,0,-54.2405,2.21372,134.402,Q,Q
2023-03-15 21:09:03:5,0,-54.2372,2.21562,134.401,Q,Q
2023-03-15 21:09:03:15,0,-54.2374,2.21707,134.4,Q,Q
2023-03-15 21:09:03:25,0,-54.2399,2.21731,134.403,Q,Q
2023-03-15 21:09:03:35,0,-54.2416,2.21809,134.398,Q,Q
2023-03-15 21:09:03:45,0,-54.2418,2.21787,134.397,Q,Q
2023-03-15 21:09:03:55,0,-54.2371,2.21824,134.395,Q,Q
2023-03-15 21:09:03:65,0,-54.2318,2.2158,134.395,Q,Q
2023-03-15 21:09:03:75,0,-54.2341,2.21906,134.394,Q,Q
2023-03-15 21:09:03:85,0,-54.2365,2.22087,134.395,Q,Q
2023-03-15 21:09:03:95,0,-54.2362,2.22032,134.392,Q,Q
2023-03-15 21:09:03:105,0,-54.235,2.21905,134.394,Q,Q
2023-03-15 21:09:03:115,0,-54.2352,2.21859,134.391,Q,Q
2023-03-15 21:09:03:125,0,-54.2392,2.21922,134.39,Q,Q
2023-03-15 21:09:03:135,0,-54.2403,2.21994,134.391,Q,Q
2023-03-15 21:09:03:145,0,-54.2412,2.22005,134.389,Q,Q
2023-03-15 21:09:03:155,0,-54.2431,2.22153,134.389,Q,Q
2023-03-15 21:09:03:165,0,-54.2404,2.22245,134.39,Q,Q
2023-03-15 21:09:03:175,0,-54.2421,2.22301,134.388,Q,Q
2023-03-15 21:09:03:185,0,-54.2413,2.22358,134.387,Q,Q
2023-03-15 21:09:03:195,0,-54.2444,2.22779,134.387,Q,Q
2023-03-15 21:09:03:205,0,-54.2426,2.22847,134.387,Q,Q
2023-03-15 21:09:03:215,0,-54.2414,2.22958,134.385,Q,Q
2023-03-15 21:09:03:225,0,-54.2397,2.23084,134.383,Q,Q
2023-03-15 21:09:03:235,0,-54.2392,2.22999,134.383,Q,Q
2023-03-15 21:09:03:245,0,-54.239,2.22959,134.383,Q,Q
2023-03-15 21:09:03:255,0,-54.235,2.23348,134.385,Q,Q
2023-03-15 21:09:03:265,0,-54.2354,2.23604,134.384,Q,Q
2023-03-15 21:09:03:275,0,-54.2366,2.23455,134.385,Q,Q
2023-03-15 21:09:03:285,0,-54.2353,2.23449,134.388,Q,Q
2023-03-15 21:09:03:295,0,-54.2375,2.23483,134.388,Q,Q
2023-03-15 21:09:03:305,0,-54.2366,2.23469,134.389,Q,Q
2023-03-15 21:09:03:315,0,-54.2382,2.2359,134.387,Q,Q
2023-03-15 21:09:03:325,0,-54.2344,2.23435,134.389,Q,Q
2023-03-15 21:09:03:335,0,-54.2349,2.23463,134.389,Q,Q
2023-03-15 21:09:03:345,0,-54.2331,2.23349,134.39,Q,Q
2023-03-15 21:09:03:355,0,-54.229,2.23343,134.395,Q,Q
2023-03-15 21:09:03:365,0,-54.2284,2.23392,134.395,Q,Q
2023-03-15 21:09:03:375,0,-54.2289,2.23656,134.396,Q,Q
2023-03-15 21:09:03:385,0,-54.2315,2.23706,134.395,Q,Q
2023-03-15 21:09:03:395,0,-54.2323,2.23456,134.395,Q,Q
2023-03-15 21:09:03:405,0,-54.2318,2.23655,134.398,Q,Q
2023-03-15 21:09:03:415,0,-54.2331,2.23791,134.397,Q,Q
2023-03-15 21:09:03:425,0,-54.231,2.23919,134.396,Q,Q
2023-03-15 21:09:03:435,0,-54.2311,2.23569,134.396,Q,Q
2023-03-15 21:09:03:445,0,-54.2316,2.23529,134.402,Q,Q
2023-03-15 21:09:03:455,0,-54.2363,2.23685,134.401,Q,Q
2023-03-15 21:09:03:465,0,-54.2367,2.23906,134.399,Q,Q
2023-03-15 21:09:03:475,0,-54.2368,2.23724,134.398,Q,Q
2023-03-15 21:09:03:485,0,-54.2343,2.23642,134.4,Q,Q
2023-03-15 21:09:03:495,0,-54.2353,2.23565,134.402,Q,Q
2023-03-15 21:09:03:505,0,-54.2356,2.23507,134.403,Q,Q
2023-03-15 21:09:03:515,0,-54.2354,2.23654,134.404,Q,Q
2023-03-15 21:09:03:525,0,-54.2381,2.23565,134.405,Q,Q
2023-03-15 21:09:03:535,0,-54.2372,2.2398,134.405,Q,Q
2023-03-15 21:09:03:545,0,-54.2358,2.24333,134.405,Q,Q
2023-03-15 21:09:03:554,0,-54.235,2.2429,134.404,Q,Q
2023-03-15 21:09:03:564,0,-54.2358,2.24193,134.402,Q,Q
2023-03-15 21:09:03:575,0,-54.235,2.24255,134.399,Q,Q
2023-03-15 21:09:03:584,0,-54.2381,2.24322,134.399,Q,Q
2023-03-15 21:09:03:595,0,-54.2401,2.24168,134.399,Q,Q
2023-03-15 21:09:03:604,0,-54.2374,2.24353,134.398,Q,Q
2023-03-15 21:09:03:615,0,-54.2385,2.24202,134.396,Q,Q
2023-03-15 21:09:03:625,0,-54.2377,2.2424,134.394,Q,Q
2023-03-15 21:09:03:635,0,-54.2365,2.24444,134.392,Q,Q
2023-03-15 21:09:03:645,0,-54.2369,2.24572,134.393,Q,Q
2023-03-15 21:09:03:655,0,-54.2397,2.245,134.394,Q,Q
2023-03-15 21:09:03:665,0,-54.2391,2.24468,134.392,Q,Q
2023-03-15 21:09:03:675,0,-54.2378,2.24536,134.391,Q,Q
2023-03-15 21:09:03:685,0,-54.2367,2.24199,134.389,Q,Q
2023-03-15 21:09:03:694,0,-54.2364,2.24123,134.39,Q,Q
2023-03-15 21:09:03:704,0,-54.237,2.23995,134.39,Q,Q
2023-03-15 21:09:03:714,0,-54.2361,2.23883,134.388,Q,Q
2023-03-15 21:09:03:724,0,-54.2389,2.23854,134.388,Q,Q
2023-03-15 21:09:03:735,0,-54.2416,2.23988,134.389,Q,Q
2023-03-15 21:09:03:744,0,-54.2422,2.23833,134.392,Q,Q
2023-03-15 21:09:03:755,0,-54.2435,2.2418,134.394,Q,Q
2023-03-15 21:09:03:765,0,-54.2407,2.24151,134.396,Q,Q
2023-03-15 21:09:03:775,0,-54.241,2.24147,134.398,Q,Q
2023-03-15 21:09:03:785,0,-54.2375,2.24033,134.399,Q,Q
2023-03-15 21:09:03:795,0,-54.236,2.23652,134.399,Q,Q
2023-03-15 21:09:03:805,0,-54.2344,2.23475,134.401,Q,Q
2023-03-15 21:09:03:815,0,-54.2322,2.23393,134.4,Q,Q
2023-03-15 21:09:03:825,0,-54.2306,2.23447,134.403,Q,Q
2023-03-15 21:09:03:835,0,-54.2312,2.23257,134.401,Q,Q
2023-03-15 21:09:03:845,0,-54.2323,2.2346,134.398,Q,Q
2023-03-15 21:09:03:855,0,-54.2319,2.2312,134.397,Q,Q
2023-03-15 21:09:03:865,0,-54.2299,2.23257,134.396,Q,Q
2023-03-15 21:09:03:875,0,-54.2309,2.2301,134.396,Q,Q
2023-03-15 21:09:03:885,0,-54.229,2.22917,134.399,Q,Q
2023-03-15 21:09:03:895,0,-54.2293,2.2279,134.4,Q,Q
2023-03-15 21:09:03:905,0,-54.2294,2.23015,134.398,Q,Q
2023-03-15 21:09:03:915,0,-54.2316,2.22948,134.398,Q,Q
2023-03-15 21:09:03:925,0,-54.2327,2.22675,134.396,Q,Q
2023-03-15 21:09:03:935,0,-54.2341,2.22858,134.397,Q,Q
2023-03-15 21:09:03:945,0,-54.2341,2.22914,134.394,Q,Q
2023-03-15 21:09:03:955,0,-54.2358,2.23105,134.39,Q,Q
2023-03-15 21:09:03:965,0,-54.2387,2.2353,134.387,Q,Q
2023-03-15 21:09:03:975,0,-54.2405,2.23546,134.39,Q,Q
2023-03-15 21:09:03:985,0,-54.2422,2.23445,134.388,Q,Q
2023-03-15 21:09:03:995,0,-54.2469,2.23461,134.386,Q,Q
2023-03-15 21:09:04:5,0,-54.2489,2.23169,134.385,Q,Q
2023-03-15 21:09:04:15,0,-54.2479,2.23056,134.386,Q,Q
2023-03-15 21:09:04:25,0,-54.2492,2.22925,134.385,Q,Q
2023-03-15 21:09:04:35,0,-54.25,2.23144,134.387,Q,Q
2023-03-15 21:09:04:45,0,-54.252,2.23216,134.389,Q,Q
2023-03-15 21:09:04:55,0,-54.2494,2.23246,134.391,Q,Q
2023-03-15 21:09:04:65,0,-54.2484,2.23451,134.39,Q,Q
2023-03-15 21:09:04:75,0,-54.247,2.23645,134.388,Q,Q
2023-03-15 21:09:04:85,0,-54.2496,2.23818,134.387,Q,Q
2023-03-15 21:09:04:95,0,-54.248,2.2394,134.389,Q,Q
2023-03-15 21:09:04:104,0,-54.2481,2.23829,134.389,Q,Q
2023-03-15 21:09:04:115,0,-54.2485,2.23697,134.39,Q,Q
2023-03-15 21:09:04:125,0,-54.2476,2.23735,134.391,Q,Q
2023-03-15 21:09:04:135,0,-54.2469,2.23823,134.393,Q,Q
2023-03-15 21:09:04:145,0,-54.2431,2.23514,134.396,Q,Q
2023-03-15 21:09:04:154,0,-54.241,2.23211,134.393,Q,Q
2023-03-15 21:09:04:165,0,-54.2404,2.23056,134.395,Q,Q
2023-03-15 21:09:04:175,0,-54.2414,2.23259,134.395,Q,Q
2023-03-15 21:09:04:185,0,-54.2428,2.23527,134.394,Q,Q
2023-03-15 21:09:04:195,0,-54.2425,2.23467,134.397,Q,Q
2023-03-15 21:09:04:205,0,-54.2429,2.23539,134.399,Q,Q
2023-03-15 21:09:04:215,0,-54.2414,2.23068,134.398,Q,Q
2023-03-15 21:09:04:225,0,-54.2392,2.23589,134.395,Q,Q
2023-03-15 21:09:04:235,0,-54.2402,2.23209,134.394,Q,Q
2023-03-15 21:09:04:245,0,-54.2381,2.23295,134.395,Q,Q
2023-03-15 21:09:04:255,0,-54.2375,2.23237,134.398,Q,Q
2023-03-15 21:09:04:265,0,-54.2401,2.23664,134.399,Q,Q
2023-03-15 21:09:04:275,0,-54.2414,2.23854,134.401,Q,Q
2023-03-15 21:09:04:285,0,-54.2428,2.23733,134.4,Q,Q
2023-03-15 21:09:04:295,0,-54.243,2.23517,134.402,Q,Q
2023-03-15 21:09:04:305,0,-54.2453,2.23466,134.404,Q,Q
2023-03-15 21:09:04:315,0,-54.2481,2.23461,134.403,Q,Q
2023-03-15 21:09:04:325,0,-54.2467,2.2333,134.401,Q,Q
2023-03-15 21:09:04:335,0,-54.2477,2.22991,134.4,Q,Q
2023-03-15 21:09:04:345,0,-54.2498,2.23288,134.401,Q,Q
2023-03-15 21:09:04:355,0,-54.2501,2.23286,134.401,Q,Q
2023-03-15 21:09:04:365,0,-54.2513,2.2362,134.401,Q,Q
2023-03-15 21:09:04:375,0,-54.2518,2.23349,134.402,Q,Q
2023-03-15 21:09:04:385,0,-54.2501,2.23191,134.404,Q,Q
2023-03-15 21:09:04:395,0,-54.2492,2.231,134.402,Q,Q
2023-03-15 21:09:04:405,0,-54.2474,2.23278,134.403,Q,Q
2023-03-15 21:09:04:415,0,-54.2469,2.23217,134.403,Q,Q
2023-03-15 21:09:04:425,0,-54.2477,2.22999,134.405,Q,Q
2023-03-15 21:09:04:435,0,-54.2491,2.23148,134.407,Q,Q
2023-03-15 21:09:04:445,0,-54.2507,2.23084,134.407,Q,Q
2023-03-15 21:09:04:455,0,-54.2496,2.22977,134.407,Q,Q
2023-03-15 21:09:04:465,0,-54.2528,2.23196,134.409,Q,Q
2023-03-15 21:09:04:475,0,-54.2545,2.22924,134.411,Q,Q
2023-03-15 21:09:04:485,0,-54.2534,2.22813,134.411,Q,Q
2023-03-15 21:09:04:495,0,-54.2545,2.23186,134.411,Q,Q
2023-03-15 21:09:04:505,0,-54.2552,2.23191,134.411,Q,Q
2023-03-15 21:09:04:515,0,-54.2568,2.23239,134.411,Q,Q
2023-03-15 21:09:04:525,0,-54.258,2.23354,134.408,Q,Q
2023-03-15 21:09:04:535,0,-54.2604,2.23307,134.411,Q,Q
2023-03-15 21:09:04:545,0,-54.261,2.23248,134.41,Q,Q
2023-03-15 21:09:04:555,0,-54.2609,2.23337,134.41,Q,Q
2023-03-15 21:09:04:565,0,-54.2596,2.23209,134.412,Q,Q
2023-03-15 21:09:04:575,0,-54.2603,2.22956,134.41,Q,Q
2023-03-15 21:09:04:585,0,-54.2635,2.22644,134.41,Q,Q
2023-03-15 21:09:04:595,0,-54.2601,2.22818,134.409,Q,Q
2023-03-15 21:09:04:605,0,-54.2617,2.22898,134.408,Q,Q
2023-03-15 21:09:04:615,0,-54.2617,2.22792,134.409,Q,Q
2023-03-15 21:09:04:625,0,-54.2604,2.23103,134.408,Q,Q
2023-03-15 21:09:04:635,0,-54.2616,2.22953,134.407,Q,Q
2023-03-15 21:09:04:645,0,-54.2606,2.22865,134.409,Q,Q
2023-03-15 21:09:04:655,0,-54.2605,2.22667,134.406,Q,Q
2023-03-15 21:09:04:665,0,-54.2577,2.22836,134.405,Q,Q
2023-03-15 21:09:04:675,0,-54.26,2.22646,134.409,Q,Q
2023-03-15 21:09:04:685,0,-54.2604,2.23019,134.411,Q,Q
2023-03-15 21:09:04:695,0,-54.2596,2.23262,134.414,Q,Q
2023-03-15 21:09:04:705,0,-54.2572,2.2346,134.41,Q,Q
2023-03-15 21:09:04:715,0,-54.2559,2.23875,134.411,Q,Q
2023-03-15 21:09:04:725,0,-54.2556,2.23691,134.414,Q,Q
2023-03-15 21:09:04:735,0,-54.2567,2.23616,134.417,Q,Q
2023-03-15 21:09:04:745,0,-54.2592,2.23786,134.415,Q,Q
2023-03-15 21:09:04:755,0,-54.2611,2.23986,134.414,Q,Q
2023-03-15 21:09:04:765,0,-54.2627,2.24152,134.414,Q,Q
2023-03-15 21:09:04:775,0,-54.2658,2.24203,134.411,Q,Q
2023-03-15 21:09:04:785,0,-54.2676,2.24172,134.41,Q,Q
2023-03-15 21:09:04:795,0,-54.2694,2.23691,134.41,Q,Q
2023-03-15 21:09:04:805,0,-54.2678,2.23299,134.411,Q,Q
2023-03-15 21:09:04:815,0,-54.2674,2.23444,134.409,Q,Q
2023-03-15 21:09:04:825,0,-54.2668,2.23557,134.407,Q,Q
2023-03-15 21:09:04:835,0,-54.2723,2.2393,134.404,Q,Q
2023-03-15 21:09:04:845,0,-54.2737,2.24016,134.403,Q,Q
2023-03-15 21:09:04:855,0,-54.2726,2.24276,134.403,Q,Q
2023-03-15 21:09:04:865,0,-54.275,2.24033,134.401,Q,Q
2023-03-15 21:09:04:875,0,-54.2777,2.24111,134.402,Q,Q
2023-03-15 21:09:04:885,0,-54.2794,2.23811,134.401,Q,Q
2023-03-15 21:09:04:895,0,-54.2805,2.23589,134.399,Q,Q
2023-03-15 21:09:04:905,0,-54.278,2.23765,134.397,Q,Q
2023-03-15 21:09:04:915,0,-54.2723,2.24305,134.397,Q,Q
2023-03-15 21:09:04:925,0,-54.2702,2.24333,134.397,Q,Q
2023-03-15 21:09:04:935,0,-54.2681,2.2403,134.398,Q,Q
2023-03-15 21:09:04:945,0,-54.2683,2.24464,134.396,Q,Q
2023-03-15 21:09:04:955,0,-54.265,2.2516,134.393,Q,Q
2023-03-15 21:09:04:965,0,-54.2678,2.24899,134.395,Q,Q
2023-03-15 21:09:04:975,0,-54.2685,2.25032,134.398,Q,Q
2023-03-15 21:09:04:985,0,-54.2693,2.24943,134.403,Q,Q
2023-03-15 21:09:04:995,0,-54.2725,2.25053,134.402,Q,Q
2023-03-15 21:09:05:5,0,-54.2703,2.24954,134.4,Q,Q
2023-03-15 21:09:05:15,0,-54.2716,2.24715,134.399,Q,Q
2023-03-15 21:09:05:25,0,-54.2787,2.24545,134.398,Q,Q
2023-03-15 21:09:05:35,0,-54.2789,2.24566,134.395,Q,Q
2023-03-15 21:09:05:45,0,-54.2769,2.24731,134.393,Q,Q
2023-03-15 21:09:05:55,0,-54.277,2.24526,134.393,Q,Q
2023-03-15 21:09:05:65,0,-54.2803,2.24173,134.392,Q,Q
2023-03-15 21:09:05:75,0,-54.2882,2.23575,134.393,Q,Q
2023-03-15 21:09:05:85,0,-54.2887,2.23722,134.395,Q,Q
2023-03-15 21:09:05:95,0,-54.2848,2.23815,134.395,Q,Q
2023-03-15 21:09:05:105,0,-54.2818,2.24045,134.393,Q,Q
2023-03-15 21:09:05:115,0,-54.2838,2.24296,134.396,Q,Q
2023-03-15 21:09:05:125,0,-54.2841,2.23983,134.397,Q,Q
2023-03-15 21:09:05:135,0,-54.2868,2.23823,134.396,Q,Q
2023-03-15 21:09:05:145,0,-54.2863,2.23817,134.395,Q,Q
2023-03-15 21:09:05:155,0,-54.2863,2.24068,134.396,Q,Q
2023-03-15 21:09:05:165,0,-54.2872,2.24155,134.397,Q,Q
2023-03-15 21:09:05:175,0,-54.2863,2.23815,134.396,Q,Q
2023-03-15 21:09:05:185,0,-54.29,2.2351,134.399,Q,Q
2023-03-15 21:09:05:195,0,-54.2886,2.2329,134.401,Q,Q
2023-03-15 21:09:05:205,0,-54.2851,2.23457,134.4,Q,Q
2023-03-15 21:09:05:215,0,-54.2788,2.23742,134.402,Q,Q
2023-03-15 21:09:05:225,0,-54.2816,2.23867,134.403,Q,Q
2023-03-15 21:09:05:235,0,-54.2802,2.24154,134.403,Q,Q
2023-03-15 21:09:05:245,0,-54.2839,2.24149,134.403,Q,Q
2023-03-15 21:09:05:255,0,-54.2847,2.24217,134.402,Q,Q
2023-03-15 21:09:05:265,0,-54.2835,2.24226,134.402,Q,Q
2023-03-15 21:09:05:275,0,-54.2841,2.24212,134.4,Q,Q
2023-03-15 21:09:05:285,0,-54.2838,2.24193,134.402,Q,Q
2023-03-15 21:09:05:295,0,-54.2756,2.24469,134.405,Q,Q
2023-03-15 21:09:05:305,0,-54.2762,2.24457,134.402,Q,Q
2023-03-15 21:09:05:315,0,-54.2775,2.2433,134.404,Q,Q
2023-03-15 21:09:05:325,0,-54.2763,2.2425,134.401,Q,Q
2023-03-15 21:09:05:335,0,-54.2771,2.24395,134.399,Q,Q
2023-03-15 21:09:05:345,0,-54.2759,2.24504,134.399,Q,Q
2023-03-15 21:09:05:355,0,-54.272,2.24767,134.402,Q,Q
2023-03-15 21:09:05:365,0,-54.2692,2.2496,134.402,Q,Q
2023-03-15 21:09:05:375,0,-54.2686,2.24871,134.404,Q,Q
2023-03-15 21:09:05:385,0,-54.268,2.2482,134.402,Q,Q
